CallID,CustomerID,AgentID,CallTimestamp,CallDurationSeconds,PairingModel,SaleMade,SaleValue
CALL14695,C2046,A1033,2025-07-14 08:22:47.245234,1737,Standard Routing,True,403.83
CALL14696,C2217,A1017,2025-08-10 00:12:57.674532,405,Standard Routing,False,0.0
CALL14697,C2366,A1043,2025-04-16 17:08:20.628521,1394,Standard Routing,False,0.0
CALL14698,C2081,A1022,2025-09-03 09:52:34.611894,183,AI-Optimized,True,249.84
CALL14699,C2648,A1028,2025-04-19 09:52:19.373998,273,Standard Routing,False,0.0
CALL14700,C2012,A1021,2025-01-30 22:23:19.691765,922,AI-Optimized,True,320.04
CALL14701,C2581,A1045,2025-06-06 14:17:44.966398,1660,AI-Optimized,False,0.0
CALL14702,C2297,A1029,2025-01-26 00:12:36.453586,230,Standard Routing,False,0.0
CALL14703,C2383,A1043,2025-04-08 02:41:22.698195,691,Standard Routing,True,246.86
CALL14704,C2366,A1031,2025-07-12 09:33:08.251921,525,Standard Routing,False,0.0
CALL14705,C2583,A1017,2025-04-22 10:55:07.270946,212,AI-Optimized,False,0.0
CALL14706,C2238,A1007,2025-06-19 23:37:08.431791,119,AI-Optimized,False,0.0
CALL14707,C2878,A1047,2025-05-01 08:09:49.831033,1507,AI-Optimized,False,0.0
CALL14708,C2547,A1027,2025-02-11 10:03:23.069926,1130,Standard Routing,False,0.0
CALL14709,C2241,A1034,2025-06-17 13:22:14.076693,1539,AI-Optimized,False,0.0
CALL14710,C2222,A1009,2025-02-04 22:12:59.378439,872,AI-Optimized,False,0.0
CALL14711,C2830,A1025,2025-07-03 03:40:29.859565,232,AI-Optimized,False,0.0
CALL14712,C2468,A1000,2025-08-16 22:45:16.164756,1077,Standard Routing,False,0.0
CALL14713,C2199,A1041,2025-04-07 17:12:20.123217,879,Standard Routing,False,0.0
CALL14714,C2993,A1002,2025-08-22 05:32:00.960350,93,Standard Routing,False,0.0
CALL14715,C2452,A1029,2025-07-30 15:37:14.296923,738,AI-Optimized,False,0.0
CALL14716,C2825,A1032,2025-06-18 09:00:36.680934,1677,Standard Routing,True,311.47
CALL14717,C2403,A1024,2025-10-01 15:15:03.149774,673,AI-Optimized,False,0.0
CALL14718,C2039,A1039,2025-06-09 12:00:53.126746,525,AI-Optimized,False,0.0
CALL14719,C2668,A1004,2025-08-13 16:17:45.369486,542,AI-Optimized,False,0.0
CALL14720,C2529,A1043,2025-09-12 00:17:56.332602,1357,Standard Routing,False,0.0
CALL14721,C2199,A1027,2025-04-21 07:44:36.241013,1139,AI-Optimized,False,0.0
CALL14722,C2620,A1037,2025-07-14 00:54:09.477638,558,Standard Routing,False,0.0
CALL14723,C2761,A1049,2025-09-13 03:49:48.905852,122,Standard Routing,False,0.0
CALL14724,C2330,A1017,2025-09-17 02:12:20.628984,1732,AI-Optimized,False,0.0
CALL14725,C2329,A1034,2025-10-02 06:49:01.550407,371,AI-Optimized,False,0.0
CALL14726,C2997,A1023,2025-07-20 15:36:10.035045,1480,AI-Optimized,False,0.0
CALL14727,C2288,A1027,2025-08-06 16:55:58.090528,1443,AI-Optimized,False,0.0
CALL14728,C2876,A1000,2025-03-22 17:32:22.206575,844,Standard Routing,False,0.0
CALL14729,C2899,A1006,2025-01-04 16:20:59.041091,1264,AI-Optimized,False,0.0
CALL14730,C2262,A1013,2025-10-07 01:48:58.522675,1020,AI-Optimized,False,0.0
CALL14731,C2194,A1012,2025-02-17 19:37:34.825477,1309,AI-Optimized,False,0.0
CALL14732,C2998,A1011,2025-05-03 08:31:56.136722,1327,AI-Optimized,False,0.0
CALL14733,C2866,A1020,2025-08-26 16:11:57.964482,1219,Standard Routing,False,0.0
CALL14734,C2652,A1043,2025-06-12 14:28:33.613112,630,AI-Optimized,True,219.71
CALL14735,C2520,A1008,2025-07-16 03:10:01.006134,210,Standard Routing,False,0.0
CALL14736,C2591,A1012,2025-03-22 10:36:04.072082,460,Standard Routing,False,0.0
CALL14737,C2553,A1032,2025-05-24 05:04:33.513142,1173,Standard Routing,False,0.0
CALL14738,C2628,A1046,2025-05-14 07:15:52.267260,859,AI-Optimized,False,0.0
CALL14739,C2568,A1033,2025-04-25 09:16:01.685540,1697,Standard Routing,False,0.0
CALL14740,C2357,A1005,2025-07-27 19:10:52.202843,1128,AI-Optimized,False,0.0
CALL14741,C2479,A1024,2025-03-06 05:49:11.534005,900,Standard Routing,False,0.0
CALL14742,C2582,A1000,2025-03-18 16:44:46.585986,160,AI-Optimized,False,0.0
CALL14743,C2599,A1036,2025-07-10 15:54:03.344075,1435,AI-Optimized,True,390.41
CALL14744,C2890,A1028,2025-03-05 18:22:33.676730,180,AI-Optimized,True,105.16
CALL14745,C2866,A1027,2025-09-17 03:22:30.431418,471,Standard Routing,False,0.0
CALL14746,C2937,A1031,2025-09-18 17:34:21.688385,1343,AI-Optimized,False,0.0
CALL14747,C2203,A1003,2025-07-16 03:39:17.182752,868,Standard Routing,False,0.0
CALL14748,C2397,A1008,2025-06-10 05:04:27.289325,141,Standard Routing,False,0.0
CALL14749,C2342,A1047,2025-05-23 06:35:07.997149,458,AI-Optimized,False,0.0
CALL14750,C2261,A1036,2025-05-20 11:26:19.118165,227,AI-Optimized,False,0.0
CALL14751,C2368,A1038,2025-06-23 21:02:55.866085,251,AI-Optimized,False,0.0
CALL14752,C2394,A1038,2025-05-20 17:28:07.331133,971,Standard Routing,False,0.0
CALL14753,C2914,A1006,2025-03-27 18:08:22.289893,785,Standard Routing,False,0.0
CALL14754,C2959,A1003,2025-06-13 04:35:03.873773,1255,Standard Routing,False,0.0
CALL14755,C2930,A1047,2025-04-16 12:59:37.413694,1605,AI-Optimized,False,0.0
CALL14756,C2165,A1015,2025-07-31 23:37:48.330041,1500,Standard Routing,True,179.27
CALL14757,C2237,A1002,2025-09-02 11:26:15.080932,1429,Standard Routing,True,156.54
CALL14758,C2882,A1044,2025-01-08 10:38:52.378824,577,Standard Routing,False,0.0
CALL14759,C2293,A1010,2025-02-03 22:21:26.679675,1663,AI-Optimized,False,0.0
CALL14760,C2194,A1031,2025-01-28 18:21:17.092136,1031,Standard Routing,False,0.0
CALL14761,C2704,A1011,2025-06-09 14:07:45.017496,1262,AI-Optimized,False,0.0
CALL14762,C2836,A1004,2025-05-01 19:42:33.426753,1443,AI-Optimized,False,0.0
CALL14763,C2465,A1000,2025-02-09 06:09:09.302752,344,Standard Routing,False,0.0
CALL14764,C2800,A1022,2025-06-23 12:18:40.684578,1512,Standard Routing,False,0.0
CALL14765,C2591,A1018,2025-03-11 14:21:10.005399,103,Standard Routing,True,485.09
CALL14766,C2588,A1022,2025-08-29 07:51:05.240509,396,Standard Routing,False,0.0
CALL14767,C2328,A1043,2025-01-02 09:37:19.894065,239,AI-Optimized,False,0.0
CALL14768,C2150,A1018,2025-02-15 13:18:00.454687,586,Standard Routing,False,0.0
CALL14769,C2574,A1048,2025-01-15 13:13:33.538359,1540,Standard Routing,False,0.0
CALL14770,C2972,A1036,2025-06-22 06:59:32.439026,977,Standard Routing,False,0.0
CALL14771,C2807,A1025,2025-02-08 02:16:51.005405,867,Standard Routing,False,0.0
CALL14772,C2020,A1025,2025-02-18 21:06:50.203247,1704,AI-Optimized,False,0.0
CALL14773,C2377,A1037,2025-07-13 21:42:25.126276,112,AI-Optimized,False,0.0
CALL14774,C2702,A1021,2025-04-08 00:31:39.782263,1298,Standard Routing,True,390.43
CALL14775,C2985,A1013,2025-02-06 02:50:45.690702,117,Standard Routing,False,0.0
CALL14776,C2147,A1009,2025-01-21 01:25:27.402224,1204,Standard Routing,True,452.39
CALL14777,C2122,A1029,2025-01-01 15:49:43.957937,1074,Standard Routing,False,0.0
CALL14778,C2247,A1036,2025-05-13 05:54:55.403280,552,Standard Routing,False,0.0
CALL14779,C2955,A1008,2025-07-10 06:41:35.305187,692,Standard Routing,False,0.0
CALL14780,C2397,A1042,2025-02-16 01:48:36.094251,251,Standard Routing,False,0.0
CALL14781,C2596,A1036,2025-05-16 03:01:53.281977,793,AI-Optimized,False,0.0
CALL14782,C2345,A1033,2025-02-02 12:11:15.188402,154,Standard Routing,True,375.37
CALL14783,C2181,A1020,2025-02-06 23:38:26.922305,953,AI-Optimized,True,131.71
CALL14784,C2353,A1042,2025-09-13 21:06:39.031783,211,AI-Optimized,False,0.0
CALL14785,C2772,A1012,2025-07-19 10:44:11.004098,1764,Standard Routing,False,0.0
CALL14786,C2697,A1016,2025-05-27 17:11:34.358222,400,AI-Optimized,False,0.0
CALL14787,C2134,A1029,2025-09-26 17:30:03.505188,498,AI-Optimized,True,129.94
CALL14788,C2144,A1042,2025-04-26 09:42:00.010148,1487,AI-Optimized,True,378.6
CALL14789,C2319,A1027,2025-03-19 10:18:25.319312,1387,AI-Optimized,False,0.0
CALL14790,C2890,A1049,2025-04-15 16:25:36.640109,809,AI-Optimized,False,0.0
CALL14791,C2150,A1042,2025-01-30 21:47:28.141707,638,AI-Optimized,False,0.0
CALL14792,C2274,A1022,2025-08-13 00:14:48.008528,1357,Standard Routing,False,0.0
CALL14793,C2959,A1045,2025-04-01 13:34:32.772388,104,Standard Routing,False,0.0
CALL14794,C2613,A1017,2025-04-21 23:42:01.042737,1385,AI-Optimized,True,410.59
CALL14795,C2630,A1025,2025-04-28 17:15:05.399626,964,AI-Optimized,False,0.0
CALL14796,C2873,A1030,2025-02-24 03:58:04.216873,1667,AI-Optimized,True,361.68
CALL14797,C2292,A1048,2025-01-02 23:58:54.840751,1138,AI-Optimized,False,0.0
CALL14798,C2872,A1049,2025-03-26 06:21:12.897896,978,Standard Routing,False,0.0
CALL14799,C2644,A1027,2025-06-23 16:53:05.720359,336,Standard Routing,False,0.0
CALL14800,C2054,A1047,2025-02-08 05:59:16.869109,844,AI-Optimized,True,386.62
CALL14801,C2461,A1003,2025-02-10 21:03:57.755423,283,AI-Optimized,False,0.0
CALL14802,C2756,A1000,2025-02-23 10:24:07.791534,466,AI-Optimized,True,119.87
CALL14803,C2414,A1026,2025-09-29 20:41:57.755837,875,Standard Routing,False,0.0
CALL14804,C2767,A1040,2025-01-22 14:39:19.680666,1733,AI-Optimized,False,0.0
CALL14805,C2386,A1019,2025-06-27 18:18:26.582103,899,AI-Optimized,True,286.37
CALL14806,C2673,A1013,2025-09-29 08:04:29.050851,40,Standard Routing,True,180.75
CALL14807,C2437,A1035,2025-04-18 15:40:14.181027,1586,Standard Routing,False,0.0
CALL14808,C2925,A1005,2025-05-16 02:32:26.815130,1291,Standard Routing,False,0.0
CALL14809,C2881,A1014,2025-06-10 01:11:04.807890,1538,Standard Routing,False,0.0
CALL14810,C2697,A1034,2025-08-15 08:58:01.539634,870,Standard Routing,False,0.0
CALL14811,C2062,A1014,2025-02-04 17:27:54.100642,577,Standard Routing,False,0.0
CALL14812,C2970,A1004,2025-09-05 17:20:16.319492,516,Standard Routing,False,0.0
CALL14813,C2184,A1049,2025-01-22 01:44:06.443474,77,AI-Optimized,False,0.0
CALL14814,C2779,A1032,2025-03-31 09:04:17.102321,1389,Standard Routing,False,0.0
CALL14815,C2398,A1015,2025-04-01 23:35:39.739197,87,Standard Routing,False,0.0
CALL14816,C2482,A1044,2025-04-16 02:08:36.851078,1652,Standard Routing,True,227.91
CALL14817,C2665,A1030,2025-02-05 00:17:22.535406,445,AI-Optimized,False,0.0
CALL14818,C2110,A1037,2025-01-08 11:10:17.593519,596,AI-Optimized,False,0.0
CALL14819,C2736,A1036,2025-06-30 22:54:54.613755,334,Standard Routing,False,0.0
CALL14820,C2227,A1004,2025-02-14 10:44:32.222973,662,Standard Routing,False,0.0
CALL14821,C2115,A1043,2025-07-23 00:10:46.252476,1655,Standard Routing,False,0.0
CALL14822,C2217,A1037,2025-09-20 22:53:08.754445,254,Standard Routing,False,0.0
CALL14823,C2655,A1049,2025-06-28 12:24:30.857430,658,AI-Optimized,True,294.93
CALL14824,C2396,A1013,2025-09-25 09:52:00.922072,1681,AI-Optimized,False,0.0
CALL14825,C2367,A1039,2025-01-14 04:00:03.773372,1465,Standard Routing,True,230.86
CALL14826,C2253,A1011,2025-01-07 16:07:20.830007,1317,AI-Optimized,True,182.61
CALL14827,C2456,A1045,2025-01-05 13:57:15.890844,1046,Standard Routing,False,0.0
CALL14828,C2172,A1048,2025-05-27 00:25:44.699362,1207,Standard Routing,False,0.0
CALL14829,C2861,A1027,2025-10-07 08:40:34.926488,618,AI-Optimized,False,0.0
CALL14830,C2607,A1019,2025-05-14 17:26:00.073431,1486,Standard Routing,False,0.0
CALL14831,C2976,A1041,2025-03-30 22:17:07.067765,1620,AI-Optimized,True,121.93
CALL14832,C2232,A1025,2025-02-19 06:52:09.515004,1392,AI-Optimized,True,86.79
CALL14833,C2095,A1040,2025-03-20 23:02:22.144523,515,AI-Optimized,False,0.0
CALL14834,C2700,A1042,2025-05-14 07:20:30.032326,368,Standard Routing,False,0.0
CALL14835,C2276,A1034,2025-10-11 04:01:06.351289,1187,AI-Optimized,False,0.0
CALL14836,C2212,A1043,2025-01-13 04:44:04.882932,1588,Standard Routing,False,0.0
CALL14837,C2277,A1005,2025-04-03 08:27:59.861392,1232,Standard Routing,False,0.0
CALL14838,C2603,A1028,2025-06-10 09:31:33.373775,1022,AI-Optimized,False,0.0
CALL14839,C2926,A1018,2025-07-18 06:47:10.029223,76,Standard Routing,False,0.0
CALL14840,C2751,A1010,2025-07-15 00:28:14.708367,538,Standard Routing,False,0.0
CALL14841,C2336,A1002,2025-05-25 16:21:21.255578,950,Standard Routing,True,437.3
CALL14842,C2728,A1020,2025-08-01 12:56:42.902261,1159,AI-Optimized,False,0.0
CALL14843,C2346,A1012,2025-06-09 01:12:41.034882,584,AI-Optimized,False,0.0
CALL14844,C2906,A1039,2025-03-23 06:15:27.935247,1554,AI-Optimized,False,0.0
CALL14845,C2841,A1011,2025-04-16 08:58:31.679260,106,AI-Optimized,True,122.79
CALL14846,C2541,A1040,2025-03-01 14:48:07.468408,1662,AI-Optimized,False,0.0
CALL14847,C2313,A1016,2025-10-02 20:18:30.077926,1387,AI-Optimized,False,0.0
CALL14848,C2257,A1048,2025-10-08 03:14:57.122725,510,AI-Optimized,False,0.0
CALL14849,C2889,A1019,2025-05-27 10:11:33.869370,1164,AI-Optimized,False,0.0
CALL14850,C2611,A1007,2025-03-31 15:51:44.807166,1606,Standard Routing,False,0.0
CALL14851,C2074,A1048,2025-05-21 07:49:51.544958,1379,AI-Optimized,False,0.0
CALL14852,C2120,A1048,2025-02-07 14:46:11.145392,1384,AI-Optimized,False,0.0
CALL14853,C2827,A1043,2025-10-07 22:32:25.254836,668,AI-Optimized,False,0.0
CALL14854,C2950,A1023,2025-01-01 18:36:10.733138,1028,Standard Routing,True,210.18
CALL14855,C2136,A1046,2025-09-11 03:10:52.239995,800,Standard Routing,False,0.0
CALL14856,C2041,A1030,2025-08-13 03:16:33.343280,1662,AI-Optimized,False,0.0
CALL14857,C2342,A1011,2025-04-23 01:19:25.847120,1598,Standard Routing,False,0.0
CALL14858,C2627,A1041,2025-01-05 22:33:51.514458,790,AI-Optimized,False,0.0
CALL14859,C2894,A1015,2025-07-29 19:35:30.244920,299,Standard Routing,False,0.0
CALL14860,C2342,A1031,2025-09-18 21:35:09.402758,843,AI-Optimized,True,274.02
CALL14861,C2511,A1013,2025-09-27 13:31:31.552476,234,Standard Routing,False,0.0
CALL14862,C2658,A1049,2025-10-01 11:28:35.256396,1630,AI-Optimized,False,0.0
CALL14863,C2674,A1043,2025-03-30 11:38:58.451140,180,Standard Routing,False,0.0
CALL14864,C2042,A1030,2025-05-01 13:51:51.056909,395,Standard Routing,False,0.0
CALL14865,C2401,A1030,2025-04-23 22:32:52.381268,847,Standard Routing,False,0.0
CALL14866,C2484,A1031,2025-03-09 23:36:19.493140,1319,Standard Routing,False,0.0
CALL14867,C2007,A1048,2025-08-13 07:40:46.776008,288,AI-Optimized,False,0.0
CALL14868,C2823,A1046,2025-06-03 20:17:19.864596,1217,AI-Optimized,True,291.33
CALL14869,C2427,A1042,2025-07-18 18:20:34.926172,1050,Standard Routing,False,0.0
CALL14870,C2256,A1001,2025-05-23 10:44:46.961252,505,Standard Routing,False,0.0
CALL14871,C2697,A1017,2025-01-29 09:30:08.631061,315,AI-Optimized,False,0.0
CALL14872,C2575,A1004,2025-06-12 07:57:56.495170,690,AI-Optimized,False,0.0
CALL14873,C2706,A1002,2025-07-25 15:27:29.818030,1532,Standard Routing,False,0.0
CALL14874,C2182,A1048,2025-07-17 07:54:41.430750,354,Standard Routing,False,0.0
CALL14875,C2526,A1021,2025-03-02 09:15:23.352427,1498,AI-Optimized,False,0.0
CALL14876,C2002,A1015,2025-04-22 19:30:55.496095,1535,AI-Optimized,False,0.0
CALL14877,C2859,A1013,2025-06-13 14:09:16.012125,1366,AI-Optimized,False,0.0
CALL14878,C2721,A1033,2025-10-08 16:12:23.724002,335,AI-Optimized,False,0.0
CALL14879,C2892,A1044,2025-05-07 01:42:08.402076,285,AI-Optimized,False,0.0
CALL14880,C2751,A1035,2025-06-19 13:06:22.894981,1188,Standard Routing,False,0.0
CALL14881,C2787,A1028,2025-06-25 14:02:45.810394,1345,AI-Optimized,True,244.25
CALL14882,C2076,A1007,2025-01-17 17:19:45.205742,1326,Standard Routing,False,0.0
CALL14883,C2859,A1033,2025-04-10 22:15:45.221371,500,Standard Routing,False,0.0
CALL14884,C2297,A1014,2025-01-25 13:44:10.107273,1053,Standard Routing,False,0.0
CALL14885,C2261,A1007,2025-07-10 20:38:14.622472,1015,Standard Routing,False,0.0
CALL14886,C2303,A1011,2025-01-01 00:58:30.254158,971,AI-Optimized,False,0.0
CALL14887,C2738,A1026,2025-03-24 14:51:38.030667,38,Standard Routing,True,296.58
CALL14888,C2363,A1022,2025-08-22 08:09:18.457988,220,Standard Routing,False,0.0
CALL14889,C2475,A1028,2025-05-03 08:30:29.665344,750,Standard Routing,False,0.0
CALL14890,C2705,A1041,2025-07-01 06:43:52.373345,330,Standard Routing,False,0.0
CALL14891,C2573,A1009,2025-08-05 11:07:53.793330,351,AI-Optimized,True,261.55
CALL14892,C2638,A1012,2025-05-23 05:54:01.005114,1757,AI-Optimized,False,0.0
CALL14893,C2252,A1023,2025-03-21 14:34:17.030899,454,AI-Optimized,True,380.17
CALL14894,C2570,A1011,2025-06-23 21:02:03.790827,107,Standard Routing,True,200.73
CALL14895,C2387,A1017,2025-07-15 07:35:24.042243,745,AI-Optimized,False,0.0
CALL14896,C2291,A1029,2025-06-22 06:33:44.932867,264,AI-Optimized,False,0.0
CALL14897,C2767,A1021,2025-02-06 10:23:08.636249,1262,AI-Optimized,False,0.0
CALL14898,C2105,A1013,2025-08-28 12:35:30.071272,940,AI-Optimized,False,0.0
CALL14899,C2287,A1011,2025-05-17 01:27:45.994956,1282,Standard Routing,False,0.0
CALL14900,C2371,A1046,2025-04-03 02:17:52.877783,1093,AI-Optimized,False,0.0
CALL14901,C2839,A1039,2025-09-26 16:09:30.181790,533,Standard Routing,False,0.0
CALL14902,C2014,A1007,2025-08-27 09:26:45.890293,683,Standard Routing,False,0.0
CALL14903,C2066,A1028,2025-07-16 02:10:51.829337,312,AI-Optimized,False,0.0
CALL14904,C2495,A1003,2025-07-29 20:51:54.144936,486,Standard Routing,False,0.0
CALL14905,C2898,A1005,2025-03-22 01:56:42.727803,380,Standard Routing,False,0.0
CALL14906,C2651,A1018,2025-04-09 15:13:07.508233,615,AI-Optimized,False,0.0
CALL14907,C2257,A1026,2025-04-25 07:13:30.110538,1715,Standard Routing,False,0.0
CALL14908,C2028,A1038,2025-01-02 04:39:01.649419,1619,AI-Optimized,False,0.0
CALL14909,C2866,A1030,2025-01-23 03:02:05.942081,1376,AI-Optimized,False,0.0
CALL14910,C2675,A1006,2025-10-08 17:47:18.900378,1670,Standard Routing,False,0.0
CALL14911,C2154,A1005,2025-09-27 14:07:37.845231,657,AI-Optimized,False,0.0
CALL14912,C2633,A1001,2025-06-11 11:47:20.632006,1616,AI-Optimized,False,0.0
CALL14913,C2587,A1023,2025-10-04 21:01:28.186730,1502,AI-Optimized,True,146.56
CALL14914,C2432,A1042,2025-08-09 04:28:30.903652,334,Standard Routing,True,390.95
CALL14915,C2997,A1016,2025-03-01 05:33:29.467457,996,Standard Routing,False,0.0
CALL14916,C2811,A1025,2025-04-15 00:15:35.481835,439,Standard Routing,False,0.0
CALL14917,C2415,A1041,2025-04-11 07:36:00.192442,340,Standard Routing,False,0.0
CALL14918,C2889,A1021,2025-07-23 20:14:37.384050,1480,AI-Optimized,False,0.0
CALL14919,C2425,A1011,2025-09-03 17:03:45.117006,706,AI-Optimized,False,0.0
CALL14920,C2707,A1042,2025-03-04 04:28:22.658706,292,AI-Optimized,False,0.0
CALL14921,C2970,A1042,2025-02-22 20:42:36.975250,1346,AI-Optimized,False,0.0
CALL14922,C2359,A1002,2025-03-16 20:32:19.712549,1166,AI-Optimized,False,0.0
CALL14923,C2750,A1036,2025-06-21 20:54:28.800765,1774,Standard Routing,False,0.0
CALL14924,C2973,A1039,2025-01-08 01:51:44.726408,1622,Standard Routing,False,0.0
CALL14925,C2920,A1025,2025-05-16 03:22:30.563199,452,AI-Optimized,True,104.45
CALL14926,C2912,A1034,2025-04-14 08:00:50.334252,420,Standard Routing,False,0.0
CALL14927,C2497,A1036,2025-07-17 09:59:12.843737,482,AI-Optimized,True,141.96
CALL14928,C2740,A1015,2025-05-13 07:29:07.014657,617,AI-Optimized,False,0.0
CALL14929,C2998,A1014,2025-01-12 14:08:23.043098,330,Standard Routing,False,0.0
CALL14930,C2823,A1000,2025-08-12 05:37:09.141689,1099,Standard Routing,False,0.0
CALL14931,C2294,A1030,2025-05-26 19:26:33.599715,148,Standard Routing,False,0.0
CALL14932,C2709,A1027,2025-03-13 16:57:01.593613,99,Standard Routing,True,178.85
CALL14933,C2090,A1044,2025-04-26 10:31:40.921807,1280,Standard Routing,False,0.0
CALL14934,C2236,A1038,2025-03-29 01:39:14.964312,1431,Standard Routing,False,0.0
CALL14935,C2248,A1048,2025-08-23 06:04:56.892307,40,Standard Routing,False,0.0
CALL14936,C2151,A1008,2025-02-06 19:33:28.955126,1023,Standard Routing,False,0.0
CALL14937,C2006,A1029,2025-07-08 16:27:28.869253,1795,AI-Optimized,True,239.75
CALL14938,C2204,A1018,2025-06-28 11:58:51.787084,338,Standard Routing,False,0.0
CALL14939,C2758,A1001,2025-07-02 17:03:31.643799,455,AI-Optimized,False,0.0
CALL14940,C2261,A1040,2025-07-13 05:27:13.266912,391,Standard Routing,True,156.42
CALL14941,C2999,A1036,2025-04-13 05:33:02.089356,176,Standard Routing,False,0.0
CALL14942,C2890,A1028,2025-05-30 06:46:27.151903,1312,AI-Optimized,False,0.0
CALL14943,C2608,A1029,2025-06-10 05:58:17.463579,1503,AI-Optimized,False,0.0
CALL14944,C2342,A1001,2025-08-20 00:59:03.096182,1800,Standard Routing,False,0.0
CALL14945,C2135,A1042,2025-09-30 06:13:42.930252,800,Standard Routing,False,0.0
CALL14946,C2473,A1035,2025-06-15 05:19:02.470791,1473,AI-Optimized,False,0.0
CALL14947,C2743,A1018,2025-08-25 08:41:45.481299,1146,Standard Routing,True,387.35
CALL14948,C2841,A1020,2025-05-27 07:47:22.677851,253,AI-Optimized,False,0.0
CALL14949,C2424,A1036,2025-04-03 02:50:47.159188,1697,Standard Routing,False,0.0
CALL14950,C2753,A1017,2025-04-29 21:31:26.610924,1067,AI-Optimized,False,0.0
CALL14951,C2066,A1046,2025-05-24 06:16:02.908041,1294,AI-Optimized,True,50.53
CALL14952,C2813,A1036,2025-05-20 14:05:46.189097,207,AI-Optimized,False,0.0
CALL14953,C2009,A1043,2025-02-21 08:43:44.114616,935,AI-Optimized,False,0.0
CALL14954,C2347,A1034,2025-08-25 20:31:52.860469,204,AI-Optimized,False,0.0
CALL14955,C2446,A1009,2025-03-29 11:37:10.943980,1597,Standard Routing,False,0.0
CALL14956,C2110,A1032,2025-08-31 10:14:00.804915,322,Standard Routing,False,0.0
CALL14957,C2112,A1000,2025-01-20 21:14:07.958969,791,AI-Optimized,False,0.0
CALL14958,C2232,A1005,2025-04-08 18:37:38.978895,907,Standard Routing,False,0.0
CALL14959,C2648,A1040,2025-06-15 00:31:20.912036,1273,AI-Optimized,False,0.0
CALL14960,C2905,A1030,2025-03-12 20:05:24.999711,35,AI-Optimized,False,0.0
CALL14961,C2348,A1031,2025-09-28 05:58:24.598821,523,AI-Optimized,True,363.55
CALL14962,C2028,A1010,2025-07-24 17:32:47.674911,408,Standard Routing,False,0.0
CALL14963,C2395,A1020,2025-02-25 01:27:46.702533,666,AI-Optimized,False,0.0
CALL14964,C2553,A1036,2025-04-30 08:23:17.989614,116,Standard Routing,False,0.0
